"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-01","62","74","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-02","62","73","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-03","59","68","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-04","53","58","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-05","54","57","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-06","60","67","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-07","69","81","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-08","70","79","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-09","73","87","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-10","62","69","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-11","64","74","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-12","59","66","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-13","55","59","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-14","62","71","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-15","63","70","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-16","64","75","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-17","64","73","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-18","64","76","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-19","67","79","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-20","57","64","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-21","62","73","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-22","63","71","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-23","66","78","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-24","64","72","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-25","63","68","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-26","56","59","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-27","65","77","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-28","72","86","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-29","73","87","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-06-30","73","83","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-01","74","85","67"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-02","73","81","66"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-03","71","81","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-04","70","79","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-05","57","63","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-06","69","79","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-07","69","79","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-08","72","82","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-09","71","79","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-10","70","80","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-11","68","80","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-12","70","82","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-13","68","76","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-14","72","84","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-15","67","68","66"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-16","66","68","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-17","68","79","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-18","68","79","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-19","70","80","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-20","69","77","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-21","68","79","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-22","70","80","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-23","73","81","67"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-24","64","72","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-25","67","80","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-26","69","78","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-27","66","74","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-28","66","69","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-29","66","76","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-30","65","73","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-07-31","65","75","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-01","70","79","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-02","66","75","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-03","65","75","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-04","66","75","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-05","72","83","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-06","65","76","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-07","64","79","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-08","65","79","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-09","68","78","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-10","67","77","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-11","65","73","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-12","66","75","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-13","60","62","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-14","61","68","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-15","62","71","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-16","63","73","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-17","63","69","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-18","63","73","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-19","64","75","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-20","68","80","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-21","65","74","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-22","63","70","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-23","63","71","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-24","68","83","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-25","72","85","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-26","69","79","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-27","72","83","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-28","67","77","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-29","61","71","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-30","61","69","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-08-31","68","75","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-01","71","82","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-02","66","73","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-03","72","83","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-04","69","80","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-05","73","85","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-06","69","77","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-07","62","73","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-08","60","68","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-09","58","66","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-10","59","67","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-11","60","67","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-12","57","65","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-13","53","59","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-14","54","63","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-15","51","61","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-16","54","61","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-17","58","69","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-18","56","69","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-19","45","57","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-20","54","61","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-21","63","71","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-22","60","71","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-23","52","63","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-24","51","62","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-25","53","67","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-26","62","75","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-27","69","81","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-28","68","80","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-29","57","67","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-09-30","50","53","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-01","54","59","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-02","54","64","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-03","54","63","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-04","57","61","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-05","58","65","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-06","54","64","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-07","58","64","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-08","58","64","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-09","53","62","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-10","49","61","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-11","45","51","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-12","48","58","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-13","54","63","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-14","60","63","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-15","65","69","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-16","65","69","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-17","59","64","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-18","58","64","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-19","44","51","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-20","42","50","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-21","49","54","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-22","46","48","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-23","49","50","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-24","46","49","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-25","49","60","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-26","49","57","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-27","47","55","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-28","46","52","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-29","54","58","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-30","47","57","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-10-31","44","52","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-01","39","44","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-02","32","34","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-03","33","42","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-04","39","48","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-05","50","57","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-06","46","49","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-07","39","49","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-08","35","43","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-09","44","52","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-10","44","53","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-11","50","57","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-12","51","53","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-13","39","48","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-14","31","38","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-15","27","37","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-16","32","38","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-17","41","53","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-18","34","51","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-19","28","35","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-20","33","41","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-21","26","35","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-22","29","41","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-23","44","54","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-24","52","57","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-25","52","57","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-26","35","40","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-27","27","31","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-28","20","25","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-29","22","29","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-11-30","42","48","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-01","45","56","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-02","24","33","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-03","43","52","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-04","30","40","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-05","20","29","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-06","38","48","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-07","22","32","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-08","13","21","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-09","36","40","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-10","39","45","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-11","40","43","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-12","35","38","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-13","33","36","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-14","33","37","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-15","29","30","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-16","34","41","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-17","39","43","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-18","30","33","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-19","27","31","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-20","23","26","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-21","29","33","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-22","32","35","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-23","36","38","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-24","42","55","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-25","49","56","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-26","39","49","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-27","38","49","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-28","40","44","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-29","29","39","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-30","15","22","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2014-12-31","15","24","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-01","25","31","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-02","26","36","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-03","14","24","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-04","35","40","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-05","25","42","2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-06","6","12","-2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-07","12","21","-2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-08","-1","15","-13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-09","21","30","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-10","16","26","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-11","19","28","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-12","27","29","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-13","10","25","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-14","17","28","1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-15","25","30","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-16","22","35","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-17","8","17","-2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-18","38","46","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-19","40","47","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-20","25","31","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-21","17","26","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-22","21","29","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-23","24","32","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-24","29","33","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-25","22","35","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-26","9","16","1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-27","11","14","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-28","14","21","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-29","21","32","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-30","32","36","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-01-31","15","29","1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-01","8","18","-3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-02","-1","4","-6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-03","6","16","-5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-04","23","34","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-05","20","32","0"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-06","5","19","-5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-07","16","27","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-08","7","11","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-09","8","10","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-10","13","25","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-11","11","17","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-12","8","15","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-13","6","16","-5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-14","7","16","-7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-15","9","15","-2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-16","6","20","-3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-17","12","20","-2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-18","21","33","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-19","24","32","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-20","10","17","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-21","20","32","0"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-22","28","33","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-23","13","25","-9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-24","6","23","-13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-25","23","30","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-26","11","15","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-27","14","27","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-02-28","17","30","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-01","25","34","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-02","25","34","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-03","20","30","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-04","35","44","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-05","21","32","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-06","14","26","-1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-07","26","34","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-08","28","37","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-09","30","42","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-10","38","50","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-11","42","58","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-12","27","36","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-13","23","35","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-14","30","33","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-15","25","32","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-16","26","36","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-17","29","34","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-18","17","28","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-19","20","34","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-20","26","39","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-21","31","36","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-22","19","31","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-23","17","28","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-24","27","43","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-25","35","47","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-26","39","51","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-27","39","47","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-28","32","36","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-29","31","42","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-30","34","38","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-03-31","37","49","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-01","31","40","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-02","34","43","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-03","50","66","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-04","34","48","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-05","30","41","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-06","31","40","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-07","35","47","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-08","32","42","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-09","31","36","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-10","38","45","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-11","42","51","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-12","47","59","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-13","54","66","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-14","51","63","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-15","49","59","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-16","43","55","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-17","48","59","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-18","44","55","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-19","42","54","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2015-04-20","41","51","34"
